title,city,country,source_file,status,provider,license,source_page,media_url,local_asset
Seaside and civic culture,The Hague,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Apple Pie,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Broodje Mario,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Canal terrace culture,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Coffee,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dom Tower,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Local Cheese Plate,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Museum Speelklok,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Oudegracht,Utrecht,Netherlands,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Auckland Art Gallery,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Auckland War Memorial Museum,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Flat White,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Hokey Pokey Ice Cream,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
HÄngi,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Mount Eden Auckland,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
MÄori Cultural Heritage,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
New Zealand Manuka Honey,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Sky Tower Auckland,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Waiheke Island,Auckland,New Zealand,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Akershus Fortress,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
FÃ¥rikÃ¥l,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Kanelbolle,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
MUNCH Museum,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Norwegian Coffee,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Norwegian Friluftsliv,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Norwegian Wool,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Oslo Opera House,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Vigeland Sculpture Park,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Viking Ship Museum Oslo,Oslo,Norway,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Ceviche,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Chicha Morada,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Convent of San Francisco Lima,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Huaca Pucllana,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Larco Museum,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
MALI Lima Art Museum,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Peruvian PeÃ±a Culture,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Peruvian Textiles,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Picarones,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Plaza Mayor Lima,Lima,Peru,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Kazimierz Krakow,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Kompot,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Krakow CafÃ© Culture,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Main Market Square Krakow,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Obwarzanek,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Pierogi,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Polish Amber,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Schindler's Factory,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
St. Mary's Basilica Krakow,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Wawel Castle,Krakow,Poland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Aveiro canals,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Caldeirada,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Galão,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Moliceiro canal culture,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Ovos moles,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Portuguese blueberry,Aveiro,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Bacalhau à Braga,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bom Jesus do Monte,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Braga Cathedral,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Frigideiras,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Galão,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Jardim de Santa Bárbara,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Minho café-square culture,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tíbias de Braga,Braga,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Fado de Coimbra culture,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Galão,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Leitão-style regional cuisine,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Pastel de Santa Clara,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Portuguese orange,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
University of Coimbra quarter,Coimbra,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Alentejo heritage culture,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Alentejo melon,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Açorda alentejana,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Coffee,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Queijada,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Évora historic center,Evora,Portugal,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Algarve seafood culture,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Arco da Vila,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Cataplana,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Coffee,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dom Rodrigo,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Faro Old Town,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Grilled Sardines,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ria Formosa,Faro,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Azulejo,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bacalhau à Brás,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bacalhau Ã  BrÃ¡s,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
BelÃ©m Tower,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Belém Tower,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bica Coffee,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bifana,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Fado Culture,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
JerÃ³nimos Monastery,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Jerónimos Monastery,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Miradouro culture,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
National Tile Museum,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Pastel de Nata,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
PraÃ§a do ComÃ©rcio,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
São Jorge Castle,Lisbon,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
SÃ£o Jorge Castle,Lisbon,Portugal,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Clérigos Tower,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dom Luís I Bridge,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Espresso,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Francesinha,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Livraria Lello,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pastel de Nata,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ribeira café culture,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tripas à Moda do Porto,Porto,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Coffee,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Leitão Sandwich,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Local Cheese Plate,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Moorish Castle,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Palace-day-trip culture,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pena Palace,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Quinta da Regaleira,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Travesseiro,Sintra,Portugal,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dwaeji Gukbap,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Gamcheon Culture Village,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Haedong Yonggungsa,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Jagalchi Market,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Milmyeon,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Seafood market culture,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sikhye,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ssiat Hotteok,Busan,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Daegu apple,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Daegu market culture,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Mungtigi,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Napjak mandu,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Seomun Market,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Sikhye,Daegu,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Bulguksa,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Daereungwon Tomb Complex,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Donggung Palace and Wolji Pond,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Historic temple etiquette,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hwangnam-ppang,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sikhye,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ssambap,Gyeongju,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Chinatown street culture,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dakgangjeong,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hotteok,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Incheon Chinatown,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Jjajangmyeon,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sikhye,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Songdo Central Park,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Wolmido,Incheon,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Abalone Porridge,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Black Pork,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Dongmun Market,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hallabong juice,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Island haenyeo culture,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Jeju Folklore Museum,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Omegi Tteok,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Yongduam Rock,Jeju City,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Choco pie,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Hanok & pansori culture,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Jeonju bibimbap,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Jeonju Hanok Village,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Korean persimmon,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Omija tea,Jeonju,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Bibimbap,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bukchon Hanok Village,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bungeoppang,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Changdeokgung,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Changdeokgung Palace,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Cheonggyecheon Stream,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Dongdaemun Design Plaza,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Gyeongbokgung,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Gyeongbokgung Palace,Seoul,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hanbok and palace etiquette,Seoul,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hanbok Culture,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Hotteok,Seoul,South Korea,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ikseon-dong,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Jjimjilbang etiquette,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Korean melon,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Korean Skincare,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
N Seoul Tower,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Naengmyeon,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
National Museum of Korea,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Samgyeopsal,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Sikhye,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Tteokbokki,Seoul,South Korea,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Yuja-cha,Seoul,South Korea,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Fortress walking culture,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Hotteok,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Hwaseong Fortress,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Korean pear,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Sikhye,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Suwon galbi,Suwon,South Korea,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Barceloneta waterfront,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Bombas de la Barceloneta,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Boqueria Market,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Casa BatllÃ³,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Casa Batlló,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Catalan Ceramics,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Catalan Modernisme,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Catalan peach,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Cava,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Crema Catalana,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Escalivada,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Fideuà,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Gothic Quarter,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Gothic Quarter Barcelona,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Horchata,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Late dining culture,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
MontjuÃ¯c,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Montjuïc,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Pa amb Tomàquet,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pa amb tomÃ quet,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Park GÃ¼ell,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Park Güell,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sagrada FamÃ­lia,Barcelona,Spain,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Sagrada Família,Barcelona,Spain,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Vermut hour culture,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Xuixo,Barcelona,Spain,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Bacalao al pil-pil,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Basque apple,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Basque txikiteo culture,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Guggenheim riverfront,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kalimotxo,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Pintxos,Bilbao,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Andalusian orange,Cordoba,Spain,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
